,user_id,skill_name,correct,order_id,correct_predictions,state_predictions
1685,S004,MKC.U4.04.binomial_model,1,58,0.5861572422957566,0.7963721044587149
1688,S004,MKC.U6.04.two_prop_confidence_intervals,1,59,0.4849133104694916,0.38112595192986487
1689,S004,MKC.U2.01.two_way_categorical_association,1,60,0.45872503510401585,0.11210792166554727
1709,S004,MKC.U5.01.normal_simulation_estimators,1,61,0.5938474609507394,0.7461793546316073
1716,S004,MKC.U9.01.slope_inference_foundations_ci,1,62,0.5803915833600017,0.9161467823929408
1757,S004,MKC.U7.01.t_intervals_mean_foundations,0,63,0.3731566352047716,0.0777199583347997
1798,S004,MKC.U1.02.categorical_tables_displays,0,64,0.6247673968744434,0.9737073361807487
1827,S004,MKC.U4.01.probability_foundations_simulation,1,65,0.5456648081827902,0.46985931851352264
1865,S004,MKC.U7.03.one_sample_t_tests,0,66,0.34664979900571397,0.1785569441093262
1905,S004,MKC.U5.04.sample_mean_sampling_distribution,1,67,0.59406489898184,0.9327447892319005
1935,S004,MKC.U4.04.binomial_model,1,68,0.6253380288493143,0.9015020760016484
1960,S004,MKC.U5.03.diff_proportions_sampling_distribution,1,69,0.3717327407324298,0.4107403955434931
0,S005,MKC.U6.03.errors_alpha_power,1,0,0.4173911020020117,0.3401289266736797
2,S005,MKC.U1.05.standardization_transformations,1,1,0.5029564308743262,0.3346005452934199
39,S005,MKC.U9.02.regression_conditions_diagnostics_scope,0,2,0.5156751703645449,0.6579880327404328
51,S005,MKC.U5.01.normal_simulation_estimators,1,3,0.495146857102315,0.43153506266674396
84,S005,MKC.U10.01.bootstrap_process_distribution,0,4,0.4471732637293605,0.5844636769439174
90,S005,MKC.U6.02.one_prop_hypothesis_tests,0,5,0.3938866711720322,0.30074115906653837
103,S005,MKC.U10.01.bootstrap_process_distribution,1,6,0.43107507585433413,0.5262712932328504
130,S005,MKC.U7.02.matched_pairs_mean_inference,0,7,0.5527252323117251,0.3204651947653181
148,S005,MKC.U8.01.chi_square_gof,1,8,0.49207250315486095,0.3253040649680745
201,S005,MKC.U10.04.power_typeii_tradeoffs,1,9,0.3375924532240945,0.23936264824223333
212,S005,MKC.U3.05.blocking_matching_blinding_confounding,0,10,0.4399936241602692,0.1720711246192338
238,S005,MKC.U2.05.residuals_r2_model_diagnostics,1,11,0.3202135717671906,0.3106852014320709
259,S005,MKC.U4.03.random_variables_expected_value,1,12,0.4033803481186831,0.14554635346862987
287,S005,MKC.U6.05.two_prop_hypothesis_tests,1,13,0.3962942099201002,0.1908269054656957
289,S005,MKC.U6.02.one_prop_hypothesis_tests,1,14,0.37243444236599255,0.22127684054318356
331,S005,MKC.U3.05.blocking_matching_blinding_confounding,1,15,0.4271863519413177,0.12964963109386546
338,S005,MKC.U1.05.standardization_transformations,1,16,0.5210825129743719,0.42840886955559326
350,S005,MKC.U3.05.blocking_matching_blinding_confounding,0,17,0.4603332142359079,0.23944189444058325
356,S005,MKC.U4.04.binomial_model,0,18,0.4434287337868903,0.4134026605607083
362,S005,MKC.U8.02.chi_square_two_way_structure,0,19,0.39773543174087467,0.4844387112443844
461,S005,MKC.U4.01.probability_foundations_simulation,1,20,0.5456648081827902,0.46985931851352264
478,S005,MKC.U3.01.population_sampling_methods,1,21,0.5018323950422561,0.5302281506352647
482,S005,MKC.U4.04.binomial_model,0,22,0.3885296874911003,0.26609742035269796
494,S005,MKC.U5.04.sample_mean_sampling_distribution,1,23,0.44960642792220645,0.49860879680950226
509,S005,MKC.U4.03.random_variables_expected_value,0,24,0.43203541137186074,0.2667392507208912
518,S005,MKC.U4.01.probability_foundations_simulation,1,25,0.5688258063141303,0.5852068591422305
575,S005,MKC.U2.03.correlation_form_outliers_transform,1,26,0.5018479287975137,0.6356003598736786
618,S005,MKC.U8.02.chi_square_two_way_structure,1,27,0.3537061353759731,0.3528689430001623
643,S005,MKC.U4.03.random_variables_expected_value,0,28,0.4246871454625268,0.23566070702814798
689,S005,MKC.U6.02.one_prop_hypothesis_tests,0,29,0.4093141442351349,0.3578883042224637
741,S005,MKC.U9.01.slope_inference_foundations_ci,1,30,0.48045890919990875,0.701717610090171
796,S005,MKC.U1.05.standardization_transformations,0,31,0.5399534344440643,0.5260719779197794
797,S005,MKC.U6.05.two_prop_hypothesis_tests,0,32,0.43345975359181366,0.33288663318114
808,S005,MKC.U6.02.one_prop_hypothesis_tests,1,33,0.38457320593058836,0.26624179887446725
827,S005,MKC.U4.01.probability_foundations_simulation,1,34,0.5896008316668321,0.6886716609329018
829,S005,MKC.U9.03.slope_hypothesis_tests,1,35,0.3968371779959329,0.2591809263648171
836,S005,MKC.U4.02.conditional_compound_independence,0,36,0.44957715942549353,0.09359895668937329
893,S005,MKC.U7.04.two_sample_t_intervals,1,37,0.31901631525522745,0.2044347653622894
955,S005,MKC.U1.06.normal_distribution_calculations,0,38,0.5582687526431697,0.6738432074166171
1037,S005,MKC.U8.03.chi_square_two_way_calculation_conclusion,1,39,0.339189624365961,0.4330001328839683
1045,S005,MKC.U4.01.probability_foundations_simulation,0,40,0.6068470433115,0.7745620913493191
1052,S005,MKC.U8.03.chi_square_two_way_calculation_conclusion,0,41,0.3775598841676572,0.6255631548025963
1076,S005,MKC.U2.03.correlation_form_outliers_transform,1,42,0.6186406612729987,0.8722595029845517
1095,S005,MKC.U10.02.bootstrap_intervals,1,43,0.24778400468316883,0.02119036451985346
1128,S005,MKC.U7.05.two_sample_t_tests,1,44,0.35484044473804155,0.3689123784208609
1137,S005,MKC.U6.02.one_prop_hypothesis_tests,1,45,0.42447896712766336,0.41406252870877347
1143,S005,MKC.U4.03.random_variables_expected_value,0,46,0.4194335595387469,0.2134413423929648
1177,S005,MKC.U1.04.summary_statistics_outliers,0,47,0.5346536595378323,0.5255979411710695
1219,S005,MKC.U3.04.random_assignment_causation_design,1,48,0.4327989884766924,0.04513034096184463
1244,S005,MKC.U3.01.population_sampling_methods,1,49,0.5336858296281891,0.6642491928602999
1260,S005,MKC.U4.01.probability_foundations_simulation,0,50,0.5923528564392067,0.7023774298916736
1266,S005,MKC.U3.05.blocking_matching_blinding_confounding,1,51,0.43947063275833664,0.17033882159704306
1273,S005,MKC.U7.06.multiple_comparisons_family_error,0,52,0.2863993921252479,0.06620614391898279
1282,S005,MKC.U5.01.normal_simulation_estimators,1,53,0.5481025066404779,0.6003505734620276
1331,S005,MKC.U10.04.power_typeii_tradeoffs,1,54,0.37576199512115593,0.394835936402164
1337,S005,MKC.U6.05.two_prop_hypothesis_tests,1,55,0.4180541285289511,0.27400093730520014
1368,S005,MKC.U6.05.two_prop_hypothesis_tests,1,56,0.45955004626069956,0.4326128716911153
1386,S005,MKC.U3.01.population_sampling_methods,1,57,0.5598558991387439,0.7743578840108319
1468,S005,MKC.U8.02.chi_square_two_way_structure,0,58,0.42759443910876227,0.5736643633383198
1474,S005,MKC.U10.04.power_typeii_tradeoffs,1,59,0.41813671448791667,0.567437875733057
1507,S005,MKC.U1.03.quantitative_displays_description,0,60,0.44463609871008,0.062078222331193346
1509,S005,MKC.U6.02.one_prop_hypothesis_tests,1,61,0.468220313932489,0.5760912086453125
1522,S005,MKC.U4.01.probability_foundations_simulation,1,62,0.5760228624294857,0.6210499915480715
1533,S005,MKC.U6.03.errors_alpha_power,0,63,0.49864724109546155,0.5594763360079774
1572,S005,MKC.U2.01.two_way_categorical_association,1,64,0.45872503510401585,0.11210792166554727
1602,S005,MKC.U3.03.study_type_variables_units,1,65,0.44562260917777535,0.13553057430305052
1766,S005,MKC.U1.02.categorical_tables_displays,1,66,0.6247673968744434,0.9737073361807487
1820,S005,MKC.U6.01.one_prop_confidence_intervals,1,67,0.43456391014353385,0.6536002212248031
1844,S005,MKC.U4.05.geometric_model,1,68,0.45141784139258684,0.8813627792806349
1874,S005,MKC.U7.03.one_sample_t_tests,1,69,0.34664979900571397,0.1785569441093262
1898,S005,MKC.U6.02.one_prop_hypothesis_tests,0,70,0.5076004736662092,0.7219649817098587
1927,S005,MKC.U2.05.residuals_r2_model_diagnostics,1,71,0.379191709950386,0.5535547844392779
7,S006,MKC.U4.02.conditional_compound_independence,0,0,0.44957715942549353,0.09359895668937329
32,S006,MKC.U7.03.one_sample_t_tests,0,1,0.34664979900571397,0.1785569441093262
66,S006,MKC.U5.04.sample_mean_sampling_distribution,0,2,0.44960642792220645,0.49860879680950226
110,S006,MKC.U2.05.residuals_r2_model_diagnostics,0,3,0.3202135717671906,0.3106852014320709
111,S006,MKC.U7.03.one_sample_t_tests,0,4,0.3283955738391688,0.1226289454167162
166,S006,MKC.U7.03.one_sample_t_tests,0,5,0.3172118023084795,0.08836367511134177
171,S006,MKC.U6.05.two_prop_hypothesis_tests,0,6,0.3962942099201002,0.1908269054656957
205,S006,MKC.U3.03.study_type_variables_units,0,7,0.44562260917777535,0.13553057430305052
213,S006,MKC.U6.03.errors_alpha_power,1,8,0.4173911020020117,0.3401289266736797
263,S006,MKC.U5.03.diff_proportions_sampling_distribution,1,9,0.31035933076799516,0.23398031610035255
271,S006,MKC.U10.04.power_typeii_tradeoffs,0,10,0.3375924532240945,0.23936264824223333
274,S006,MKC.U9.03.slope_hypothesis_tests,1,11,0.3968371779959329,0.2591809263648171
310,S006,MKC.U3.01.population_sampling_methods,0,12,0.5018323950422561,0.5302281506352647
344,S006,MKC.U4.01.probability_foundations_simulation,0,13,0.5456648081827902,0.46985931851352264
394,S006,MKC.U7.03.one_sample_t_tests,0,14,0.310655285285336,0.06827556552833476
422,S006,MKC.U10.01.bootstrap_process_distribution,0,15,0.4471732637293605,0.5844636769439174
448,S006,MKC.U3.01.population_sampling_methods,0,16,0.4799700327147902,0.4382438286079542
517,S006,MKC.U4.02.conditional_compound_independence,0,17,0.45414174510001143,0.11202748578578593
532,S006,MKC.U4.02.conditional_compound_independence,1,18,0.45681170813709127,0.12280688506179319
544,S006,MKC.U6.02.one_prop_hypothesis_tests,0,19,0.3938866711720322,0.30074115906653837
547,S006,MKC.U8.01.chi_square_gof,1,20,0.49207250315486095,0.3253040649680745
554,S006,MKC.U4.01.probability_foundations_simulation,1,21,0.5305048744640042,0.3943590719075695
642,S006,MKC.U3.02.bias_and_generalization,1,22,0.4808526314688938,0.33426155021522114
650,S006,MKC.U1.04.summary_statistics_outliers,0,23,0.5346536595378323,0.5255979411710695
652,S006,MKC.U6.02.one_prop_hypothesis_tests,0,24,0.37243444236599255,0.22127684054318356
751,S006,MKC.U4.03.random_variables_expected_value,0,25,0.4033803481186831,0.14554635346862987
782,S006,MKC.U1.04.summary_statistics_outliers,0,26,0.48279867909050794,0.369052792005491
822,S006,MKC.U1.03.quantitative_displays_description,1,27,0.44463609871008,0.062078222331193346
881,S006,MKC.U7.01.t_intervals_mean_foundations,0,28,0.37780194704454934,0.09206216075406949
922,S006,MKC.U5.01.normal_simulation_estimators,0,29,0.495146857102315,0.43153506266674396
974,S006,MKC.U4.03.random_variables_expected_value,0,30,0.40493206190370123,0.1521091269530597
986,S006,MKC.U6.04.two_prop_confidence_intervals,0,31,0.4789861513921988,0.3671580306604872
1016,S006,MKC.U6.02.one_prop_hypothesis_tests,1,32,0.35654716245401263,0.16242645801137695
1043,S006,MKC.U1.05.standardization_transformations,1,33,0.5029564308743262,0.3346005452934199
1079,S006,MKC.U4.05.geometric_model,0,34,0.45141784139258684,0.8813627792806349
1083,S006,MKC.U9.03.slope_hypothesis_tests,0,35,0.4610543819499327,0.45136285436740153
1123,S006,MKC.U2.04.regression_prediction_interpretation,0,36,0.5134831336066141,0.40967834291926103
1126,S006,MKC.U4.03.random_variables_expected_value,0,37,0.40595310441802324,0.15642749468566947
1229,S006,MKC.U4.01.probability_foundations_simulation,1,38,0.5542453369125045,0.5125924891935573
1247,S006,MKC.U3.01.population_sampling_methods,0,39,0.46053901590798346,0.3564892185386693
1254,S006,MKC.U6.02.one_prop_hypothesis_tests,1,40,0.3879062241122574,0.2785881159321014
1262,S006,MKC.U5.01.normal_simulation_estimators,0,41,0.45467075407747926,0.3025026729834503
1306,S006,MKC.U6.03.errors_alpha_power,1,42,0.49864724109546155,0.5594763360079774
1353,S006,MKC.U3.01.population_sampling_methods,0,43,0.4445908990391491,0.28938866024497223
1364,S006,MKC.U4.03.random_variables_expected_value,0,44,0.40662786989824423,0.159281328327259
1480,S006,MKC.U1.06.normal_distribution_calculations,0,45,0.5582687526431697,0.6738432074166171
1512,S006,MKC.U3.05.blocking_matching_blinding_confounding,0,46,0.4399936241602692,0.1720711246192338
1532,S006,MKC.U4.03.random_variables_expected_value,0,47,0.4070750693835048,0.16117270091958585
1541,S006,MKC.U1.03.quantitative_displays_description,0,48,0.4710892101977765,0.13794944958161262
1550,S006,MKC.U10.04.power_typeii_tradeoffs,1,49,0.3284914311380406,0.20229210039151682
1574,S006,MKC.U4.04.binomial_model,0,50,0.4434287337868903,0.4134026605607083
1638,S006,MKC.U10.01.bootstrap_process_distribution,1,51,0.43107507585433413,0.5262712932328504
1658,S006,MKC.U4.01.probability_foundations_simulation,1,52,0.5767248694282625,0.6245461612879873
1669,S006,MKC.U6.05.two_prop_hypothesis_tests,0,53,0.3917908220917978,0.17361337956286851
1693,S006,MKC.U4.02.conditional_compound_independence,1,54,0.48343303226223167,0.2302847332625496
1788,S006,MKC.U2.05.residuals_r2_model_diagnostics,0,55,0.3300331743553585,0.3511219269603844
1816,S006,MKC.U8.02.chi_square_two_way_structure,0,56,0.39773543174087467,0.4844387112443844
1831,S006,MKC.U8.01.chi_square_gof,0,57,0.5249464448113779,0.46393695757641423
1857,S006,MKC.U5.01.normal_simulation_estimators,1,58,0.4249332796370757,0.20770359146523332
1879,S006,MKC.U1.05.standardization_transformations,0,59,0.5210825129743719,0.42840886955559326
1884,S006,MKC.U3.02.bias_and_generalization,1,60,0.5017335269949894,0.44690520886052437
1928,S006,MKC.U4.05.geometric_model,0,61,0.4263392173234283,0.8312334965438456
1940,S006,MKC.U3.02.bias_and_generalization,1,62,0.5226263332709822,0.5596131209974431
1946,S006,MKC.U8.01.chi_square_gof,1,63,0.5045523598941831,0.37793294218599577
68,S007,MKC.U4.04.binomial_model,1,0,0.4434287337868903,0.4134026605607083
71,S007,MKC.U5.03.diff_proportions_sampling_distribution,0,1,0.31035933076799516,0.23398031610035255
94,S007,MKC.U4.02.conditional_compound_independence,0,2,0.44957715942549353,0.09359895668937329
100,S007,MKC.U6.05.two_prop_hypothesis_tests,0,3,0.3962942099201002,0.1908269054656957
114,S007,MKC.U2.03.correlation_form_outliers_transform,0,4,0.5018479287975137,0.6356003598736786
120,S007,MKC.U3.01.population_sampling_methods,1,5,0.5018323950422561,0.5302281506352647
140,S007,MKC.U5.01.normal_simulation_estimators,0,6,0.495146857102315,0.43153506266674396
142,S007,MKC.U2.05.residuals_r2_model_diagnostics,0,7,0.3202135717671906,0.3106852014320709
153,S007,MKC.U1.02.categorical_tables_displays,0,8,0.6247673968744434,0.9737073361807487
168,S007,MKC.U8.02.chi_square_two_way_structure,1,9,0.39773543174087467,0.4844387112443844
229,S007,MKC.U4.01.probability_foundations_simulation,1,10,0.5456648081827902,0.46985931851352264
231,S007,MKC.U1.02.categorical_tables_displays,1,11,0.6273739471588569,0.9790670484833861
233,S007,MKC.U7.01.t_intervals_mean_foundations,0,12,0.37780194704454934,0.09206216075406949
242,S007,MKC.U4.01.probability_foundations_simulation,1,13,0.5688258063141303,0.5852068591422305
245,S007,MKC.U7.01.t_intervals_mean_foundations,0,14,0.3731566352047716,0.0777199583347997
255,S007,MKC.U5.03.diff_proportions_sampling_distribution,1,15,0.2960017310773557,0.19262933913164754
267,S007,MKC.U5.01.normal_simulation_estimators,0,16,0.45467075407747926,0.3025026729834503
269,S007,MKC.U7.03.one_sample_t_tests,0,17,0.34664979900571397,0.1785569441093262
299,S007,MKC.U3.01.population_sampling_methods,0,18,0.5336858296281891,0.6642491928602999
301,S007,MKC.U7.04.two_sample_t_intervals,1,19,0.31901631525522745,0.2044347653622894
353,S007,MKC.U2.01.two_way_categorical_association,1,20,0.45872503510401585,0.11210792166554727
361,S007,MKC.U6.01.one_prop_confidence_intervals,1,21,0.43456391014353385,0.6536002212248031
420,S007,MKC.U6.02.one_prop_hypothesis_tests,0,22,0.3938866711720322,0.30074115906653837
428,S007,MKC.U2.03.correlation_form_outliers_transform,1,23,0.40769368119930094,0.4448139720175751
430,S007,MKC.U10.01.bootstrap_process_distribution,0,24,0.4471732637293605,0.5844636769439174
468,S007,MKC.U10.02.bootstrap_intervals,0,25,0.24778400468316883,0.02119036451985346
469,S007,MKC.U7.05.two_sample_t_tests,0,26,0.35484044473804155,0.3689123784208609
473,S007,MKC.U3.05.blocking_matching_blinding_confounding,0,27,0.4399936241602692,0.1720711246192338
480,S007,MKC.U3.02.bias_and_generalization,1,28,0.4808526314688938,0.33426155021522114
492,S007,MKC.U3.04.random_assignment_causation_design,1,29,0.4327989884766924,0.04513034096184463
504,S007,MKC.U6.02.one_prop_hypothesis_tests,0,30,0.37243444236599255,0.22127684054318356
564,S007,MKC.U4.03.random_variables_expected_value,1,31,0.4033803481186831,0.14554635346862987
579,S007,MKC.U9.01.slope_inference_foundations_ci,0,32,0.48045890919990875,0.701717610090171
614,S007,MKC.U3.05.blocking_matching_blinding_confounding,1,33,0.4271863519413177,0.12964963109386546
616,S007,MKC.U1.02.categorical_tables_displays,1,34,0.6366903897941124,0.9982239596343371
630,S007,MKC.U5.01.normal_simulation_estimators,0,35,0.4249332796370757,0.20770359146523332
641,S007,MKC.U3.01.population_sampling_methods,1,36,0.5115422050459834,0.5710814800618276
693,S007,MKC.U1.03.quantitative_displays_description,1,37,0.44463609871008,0.062078222331193346
739,S007,MKC.U6.02.one_prop_hypothesis_tests,0,38,0.35654716245401263,0.16242645801137695
810,S007,MKC.U4.04.binomial_model,1,39,0.5222601190345798,0.6249232046021372
870,S007,MKC.U4.02.conditional_compound_independence,0,40,0.45414174510001143,0.11202748578578593
880,S007,MKC.U2.03.correlation_form_outliers_transform,0,41,0.5634535034269756,0.7604328061538584
894,S007,MKC.U9.03.slope_hypothesis_tests,0,42,0.3968371779959329,0.2591809263648171
1000,S007,MKC.U4.01.probability_foundations_simulation,0,43,0.5896008316668321,0.6886716609329018
1015,S007,MKC.U5.01.normal_simulation_estimators,1,44,0.4057529397078394,0.14655923934001278
1034,S007,MKC.U8.02.chi_square_two_way_structure,1,45,0.4691839967178574,0.6979436252792481
1040,S007,MKC.U1.04.summary_statistics_outliers,0,46,0.5346536595378323,0.5255979411710695
1053,S007,MKC.U6.02.one_prop_hypothesis_tests,0,47,0.3454639977234119,0.12137169673867823
1069,S007,MKC.U9.03.slope_hypothesis_tests,0,48,0.37620586997911515,0.19743789945372023
1104,S007,MKC.U3.04.random_assignment_causation_design,1,49,0.4447468686945675,0.08496948981264432
1134,S007,MKC.U9.01.slope_inference_foundations_ci,0,50,0.42006744195941115,0.5721334431160718
1150,S007,MKC.U2.05.residuals_r2_model_diagnostics,0,51,0.3300331743553585,0.3511219269603844
1160,S007,MKC.U9.01.slope_inference_foundations_ci,0,52,0.3632257416365066,0.4501661400796656
1172,S007,MKC.U9.02.regression_conditions_diagnostics_scope,1,53,0.5156751703645449,0.6579880327404328
1182,S007,MKC.U5.01.normal_simulation_estimators,0,54,0.44378937560053056,0.2678142972999624
1190,S007,MKC.U4.04.binomial_model,0,55,0.5861572422957566,0.7963721044587149
1257,S007,MKC.U8.03.chi_square_two_way_calculation_conclusion,1,56,0.339189624365961,0.4330001328839683
1258,S007,MKC.U3.05.blocking_matching_blinding_confounding,0,57,0.4603332142359079,0.23944189444058325
1263,S007,MKC.U2.01.two_way_categorical_association,0,58,0.4925146227237678,0.20939956676656588
1272,S007,MKC.U5.02.sample_proportion_sampling_distribution,1,59,0.5680412101618624,0.4604510304634931
1280,S007,MKC.U1.05.standardization_transformations,0,60,0.5029564308743262,0.3346005452934199
1284,S007,MKC.U5.04.sample_mean_sampling_distribution,0,61,0.44960642792220645,0.49860879680950226
1294,S007,MKC.U5.04.sample_mean_sampling_distribution,0,62,0.4166412660065548,0.3995397482543044
1330,S007,MKC.U1.02.categorical_tables_displays,0,63,0.6374819086036473,0.9998515181459071
1382,S007,MKC.U3.04.random_assignment_causation_design,1,64,0.46326083000896484,0.14670265479020597
1450,S007,MKC.U10.04.power_typeii_tradeoffs,0,65,0.3375924532240945,0.23936264824223333
1462,S007,MKC.U10.04.power_typeii_tradeoffs,0,66,0.3284914311380406,0.20229210039151682
1477,S007,MKC.U9.01.slope_inference_foundations_ci,0,67,0.31957486768895765,0.3565028727896237
1488,S007,MKC.U7.05.two_sample_t_tests,1,68,0.34273502924864174,0.3331546185266371
1491,S007,MKC.U8.01.chi_square_gof,1,69,0.49207250315486095,0.3253040649680745
1506,S007,MKC.U10.04.power_typeii_tradeoffs,0,70,0.32173047989530207,0.1747531971573008
1519,S007,MKC.U6.04.two_prop_confidence_intervals,1,71,0.4789861513921988,0.3671580306604872
1524,S007,MKC.U7.01.t_intervals_mean_foundations,0,72,0.3706866068741277,0.07009385108488875
1530,S007,MKC.U2.04.regression_prediction_interpretation,0,73,0.5134831336066141,0.40967834291926103
1575,S007,MKC.U5.04.sample_mean_sampling_distribution,1,74,0.39068418735679766,0.3215318473168324
1583,S007,MKC.U5.04.sample_mean_sampling_distribution,1,75,0.4655907457430458,0.5466459083021228
1596,S007,MKC.U4.01.probability_foundations_simulation,0,76,0.5730525674438786,0.6062571825512965
1625,S007,MKC.U4.02.conditional_compound_independence,1,77,0.45681170813709127,0.12280688506179319
1656,S007,MKC.U6.02.one_prop_hypothesis_tests,1,78,0.3380508340305262,0.09391151969677616
1660,S007,MKC.U7.03.one_sample_t_tests,0,79,0.3283955738391688,0.1226289454167162
1749,S007,MKC.U6.05.two_prop_hypothesis_tests,0,80,0.3917908220917978,0.17361337956286851
1780,S007,MKC.U5.04.sample_mean_sampling_distribution,0,81,0.531860784724557,0.7458049394760913
1826,S007,MKC.U5.01.normal_simulation_estimators,0,82,0.417676981980958,0.18457148741243812
1833,S007,MKC.U9.03.slope_hypothesis_tests,0,83,0.3634638674688845,0.15930508677654392
1842,S007,MKC.U6.01.one_prop_confidence_intervals,0,84,0.47469285786562093,0.7983762651344357
1843,S007,MKC.U5.02.sample_proportion_sampling_distribution,0,85,0.6785319174304841,0.7076828913085629
1888,S007,MKC.U5.05.diff_means_sampling_distribution,1,86,0.5352807874862728,0.34799002442884214
1917,S007,MKC.U6.02.one_prop_hypothesis_tests,0,87,0.36044763097110255,0.17687475032798178
1923,S007,MKC.U7.03.one_sample_t_tests,0,88,0.3172118023084795,0.08836367511134177
1945,S007,MKC.U1.06.normal_distribution_calculations,1,89,0.5582687526431697,0.6738432074166171
1959,S007,MKC.U8.01.chi_square_gof,1,90,0.5249464448113779,0.46393695757641423
15,S008,MKC.U2.01.two_way_categorical_association,1,0,0.45872503510401585,0.11210792166554727
16,S008,MKC.U10.03.effect_size_practical_importance,1,1,0.36503429880396926,0.23370889134973952
18,S008,MKC.U1.02.categorical_tables_displays,1,2,0.6247673968744434,0.9737073361807487
20,S008,MKC.U1.03.quantitative_displays_description,0,3,0.44463609871008,0.062078222331193346
31,S008,MKC.U9.02.regression_conditions_diagnostics_scope,1,4,0.5156751703645449,0.6579880327404328
36,S008,MKC.U1.03.quantitative_displays_description,0,5,0.4433967537442265,0.058523607457639945
54,S008,MKC.U4.05.geometric_model,1,6,0.45141784139258684,0.8813627792806349
67,S008,MKC.U4.05.geometric_model,0,7,0.509681760528726,0.9978256469273826
164,S008,MKC.U3.03.study_type_variables_units,1,8,0.44562260917777535,0.13553057430305052
208,S008,MKC.U9.03.slope_hypothesis_tests,0,9,0.3968371779959329,0.2591809263648171
290,S008,MKC.U6.03.errors_alpha_power,1,10,0.4173911020020117,0.3401289266736797
314,S008,MKC.U3.05.blocking_matching_blinding_confounding,0,11,0.4399936241602692,0.1720711246192338
371,S008,MKC.U1.04.summary_statistics_outliers,1,12,0.5346536595378323,0.5255979411710695
419,S008,MKC.U9.03.slope_hypothesis_tests,1,13,0.37620586997911515,0.19743789945372023
457,S008,MKC.U5.04.sample_mean_sampling_distribution,1,14,0.44960642792220645,0.49860879680950226
462,S008,MKC.U4.03.random_variables_expected_value,0,15,0.4033803481186831,0.14554635346862987
483,S008,MKC.U4.03.random_variables_expected_value,1,16,0.40493206190370123,0.1521091269530597
489,S008,MKC.U3.01.population_sampling_methods,1,17,0.5018323950422561,0.5302281506352647
491,S008,MKC.U3.02.bias_and_generalization,1,18,0.4808526314688938,0.33426155021522114
495,S008,MKC.U7.01.t_intervals_mean_foundations,1,19,0.37780194704454934,0.09206216075406949
499,S008,MKC.U4.03.random_variables_expected_value,1,20,0.43402630552882715,0.2751594809913162
512,S008,MKC.U4.01.probability_foundations_simulation,1,21,0.5456648081827902,0.46985931851352264
551,S008,MKC.U4.03.random_variables_expected_value,0,22,0.4687193417212889,0.42188920667690716
578,S008,MKC.U8.02.chi_square_two_way_structure,1,23,0.39773543174087467,0.4844387112443844
608,S008,MKC.U3.03.study_type_variables_units,1,24,0.507483426747648,0.31335106915543126
626,S008,MKC.U3.01.population_sampling_methods,0,25,0.5336858296281891,0.6642491928602999
633,S008,MKC.U4.04.binomial_model,0,26,0.4434287337868903,0.4134026605607083
651,S008,MKC.U9.01.slope_inference_foundations_ci,1,27,0.48045890919990875,0.701717610090171
654,S008,MKC.U6.01.one_prop_confidence_intervals,1,28,0.43456391014353385,0.6536002212248031
668,S008,MKC.U5.01.normal_simulation_estimators,0,29,0.495146857102315,0.43153506266674396
701,S008,MKC.U6.05.two_prop_hypothesis_tests,1,30,0.3962942099201002,0.1908269054656957
708,S008,MKC.U4.04.binomial_model,1,31,0.3885296874911003,0.26609742035269796
744,S008,MKC.U4.05.geometric_model,0,32,0.5090382480647289,0.996539339585983
747,S008,MKC.U4.04.binomial_model,1,33,0.46244518853495364,0.46442765322589136
765,S008,MKC.U6.02.one_prop_hypothesis_tests,1,34,0.3938866711720322,0.30074115906653837
790,S008,MKC.U4.02.conditional_compound_independence,0,35,0.44957715942549353,0.09359895668937329
831,S008,MKC.U10.03.effect_size_practical_importance,0,36,0.4725526639053106,0.48638221746342053
837,S008,MKC.U3.01.population_sampling_methods,1,37,0.5115422050459834,0.5710814800618276
861,S008,MKC.U7.05.two_sample_t_tests,0,38,0.35484044473804155,0.3689123784208609
869,S008,MKC.U4.01.probability_foundations_simulation,1,39,0.5688258063141303,0.5852068591422305
951,S008,MKC.U9.02.regression_conditions_diagnostics_scope,0,40,0.5376403108624251,0.8028662417320328
953,S008,MKC.U9.02.regression_conditions_diagnostics_scope,1,41,0.5405458586703875,0.8220307247726799
956,S008,MKC.U3.04.random_assignment_causation_design,0,42,0.4327989884766924,0.04513034096184463
991,S008,MKC.U1.01.data_context_variables,1,43,0.5725799903118745,0.5025610722694052
1026,S008,MKC.U7.03.one_sample_t_tests,0,44,0.34664979900571397,0.1785569441093262
1042,S008,MKC.U3.04.random_assignment_causation_design,1,45,0.4291283096506624,0.0328907873785312
1060,S008,MKC.U5.04.sample_mean_sampling_distribution,0,46,0.5195726826365136,0.7088759358956904
1103,S008,MKC.U1.05.standardization_transformations,1,47,0.5029564308743262,0.3346005452934199
1105,S008,MKC.U4.04.binomial_model,1,48,0.5396676950501252,0.6716312503593141
1111,S008,MKC.U4.05.geometric_model,0,49,0.5080176571277385,0.9944992957822275
1169,S008,MKC.U2.05.residuals_r2_model_diagnostics,0,50,0.3202135717671906,0.3106852014320709
1171,S008,MKC.U4.01.probability_foundations_simulation,0,51,0.5896008316668321,0.6886716609329018
1214,S008,MKC.U6.02.one_prop_hypothesis_tests,1,52,0.4354804883457112,0.4548148623808007
