user_id,skill_name,correct,order_id,correct_predictions,state_predictions,modeling_kc_label,unit,topic_group,description,num_fine_kcs,fine_kc_ids,num_items,num_primary_items,num_student_records,mean_percent_score,assignments,merge_rationale,rank,unit_description,weight,tier,estimated_exam_share_pct,unit_exam_weighting,direct_dependents,downstream_dependents,weighted_direct_edge_count,weight_rationale,2026_27_revision_note
S002,MKC.U4.05.geometric_model,1,8,0.4514178413925868,0.8813627792806349,Geometric model and binomial/geometric choice,Unit 4,Geometric distributions,"Check geometric conditions, compute geometric probabilities and mean/standard deviation, and distinguish geometric from binomial models.",4,KC.U4.28.geometric_conditions; KC.U4.29.geometric_probability; KC.U4.30.geometric_mean_sd; KC.U4.31.choose_binomial_vs_geometric,22,19,548,0.5511,HW10;ME2;ME3;MF1;MF2,Merged because these KCs describe waiting-until-first-success modeling.,21,"Probability, Random Variables, and Probability Distributions",63,Tier 3: medium-high,2.23,10%–20%,0,0,0,high AP unit weighting; aligns with high-weight probability/simulation skill,2026-27 AP revision removes geometric distribution; lower if targeting May 2027+ only.
S002,MKC.U4.03.random_variables_expected_value,0,9,0.4320354113718607,0.2667392507208912,"Random variables, probability distributions, and expected value",Unit 4,Random variables,"Define random variables, use discrete probability distributions, calculate/interpret expected value and standard deviation, and combine/transform random variables.",10,KC.U4.14.random_variable_definition; KC.U4.15.discrete_probability_distribution; KC.U4.16.expected_value_calculation; KC.U4.17.expected_value_interpretation; KC.U4.18.standard_deviation_random_variable; KC.U4.19.probability_distribution_shape_center; KC.U4.20.linear_transform_random_variable; KC.U4.21.combining_independent_random_variables; KC.U4.22.joint_distribution_independence; KC.U4.33.expected_value_decision_making,57,48,1423,0.558,HW10;HW8;HW9;ME2;ME3;MF2,Merged because these KCs use probability distributions to reason about random variables.,11,"Probability, Random Variables, and Probability Distributions",78,Tier 2: high,3.8,10%–20%,0,0,0,high AP unit weighting; aligns with high-weight probability/simulation skill,
S002,MKC.U4.05.geometric_model,1,10,0.509681760528726,0.9978256469273826,Geometric model and binomial/geometric choice,Unit 4,Geometric distributions,"Check geometric conditions, compute geometric probabilities and mean/standard deviation, and distinguish geometric from binomial models.",4,KC.U4.28.geometric_conditions; KC.U4.29.geometric_probability; KC.U4.30.geometric_mean_sd; KC.U4.31.choose_binomial_vs_geometric,22,19,548,0.5511,HW10;ME2;ME3;MF1;MF2,Merged because these KCs describe waiting-until-first-success modeling.,21,"Probability, Random Variables, and Probability Distributions",63,Tier 3: medium-high,2.23,10%–20%,0,0,0,high AP unit weighting; aligns with high-weight probability/simulation skill,2026-27 AP revision removes geometric distribution; lower if targeting May 2027+ only.
S002,MKC.U1.01.data_context_variables,1,11,0.5725799903118745,0.5025610722694052,Data context and variable classification,Unit 1,Data foundations,"Recognize investigative context, observational units, variables, variable types, and scope of generalization.",5,KC.U1.01.statistical_context; KC.U1.02.observational_unit_variable; KC.U1.03.variable_type_cat_quant; KC.U1.04.variable_type_discrete_continuous; KC.U1.27.sample_population_scope,14,11,346,0.6257,HW1;HW2;HW26;HW3;ME1;MF1;MF2,Merged because these KCs support identifying what the data represent before selecting displays or summaries.,5,Exploring One-Variable Data,89,Tier 1: critical,2.42,15%–23%,4,41,4,foundation for 41 downstream MKCs; high AP unit weighting,
S002,MKC.U7.05.two_sample_t_tests,0,12,0.3548404447380415,0.3689123784208609,Two-sample t-tests,Unit 7,Inference for means,"Select, set hypotheses for, calculate, and conclude two-sample t-tests for differences in means using appropriate language.",5,KC.U7.22.two_sample_t_test_procedure_selection; KC.U7.23.two_sample_t_hypotheses; KC.U7.24.two_sample_t_test_statistic_pvalue; KC.U7.25.two_sample_t_test_conclusion; KC.U7.28.parameter_statistic_mean_inference_language,41,15,974,0.4651,HW18;HW19;HW20;HW26;ME4;MF1;MF2,Merged because these KCs form a complete two-sample t-test procedure.,14,Inference for Quantitative Data: Means,71,Tier 2: high,2.38,10%–18%,4,7,4,directly supports 4 MKCs; high AP unit weighting,
S002,MKC.U5.03.diff_proportions_sampling_distribution,0,13,0.3103593307679951,0.2339803161003525,Sampling distribution of a difference in sample proportions,Unit 5,Difference in proportions,"Find mean, standard error, normal conditions, and probabilities for differences in sample proportions.",4,KC.U5.13.difference_sample_proportions_mean; KC.U5.14.difference_sample_proportions_standard_error; KC.U5.15.difference_sample_proportions_normal_conditions; KC.U5.16.difference_sample_proportions_probability,20,19,472,0.5032,HW12;ME3;MF1;MF2,Merged because these KCs describe the sampling distribution of p-hat1 minus p-hat2.,28,Sampling Distributions,54,Tier 3: medium-high,2.1,7%–12%,1,2,3,aligns with high-weight probability/simulation skill,
S002,MKC.U1.03.quantitative_displays_description,0,14,0.44463609871008,0.0620782223311933,Quantitative displays and distribution description,Unit 1,Quantitative displays,"Read, construct, describe, and compare quantitative displays using shape, center, spread, context, and unusual features.",5,KC.U1.09.quantitative_display_reading; KC.U1.10.histogram_shape_features; KC.U1.11.describe_distribution_socs; KC.U1.17.compare_distributions; KC.U1.26.graph_construction_axes,25,18,617,0.5673,HW11;HW2;HW3;ME1;MF1;MF2,"Merged because display reading, graph construction, and SOCS-style description are usually assessed together.",4,Exploring One-Variable Data,92,Tier 1: critical,3.15,15%–23%,4,33,4,foundation for 33 downstream MKCs; high AP unit weighting,
S002,MKC.U8.02.chi_square_two_way_structure,0,15,0.3977354317408746,0.4844387112443844,"Two-way chi-square structure, hypotheses, and conditions",Unit 8,Chi-square inference,"Select homogeneity or independence procedures, write hypotheses, find expected counts/degrees of freedom, and check conditions.",8,KC.U8.12.two_way_expected_counts; KC.U8.13.homogeneity_procedure_selection; KC.U8.14.independence_procedure_selection; KC.U8.15.homogeneity_vs_independence_distinction; KC.U8.16.homogeneity_hypotheses; KC.U8.17.independence_hypotheses; KC.U8.18.two_way_chi_square_conditions; KC.U8.19.two_way_degrees_freedom,34,26,805,0.4758,HW22;ME4;MF1;MF2,Merged because these KCs define the structure and assumptions of two-way chi-square tests.,34,Inference for Categorical Data: Chi-Square,35,Tier 4: medium,1.35,2%–5%,1,1,3,low AP unit weighting,
S002,MKC.U4.03.random_variables_expected_value,1,16,0.4246871454625268,0.2356607070281479,"Random variables, probability distributions, and expected value",Unit 4,Random variables,"Define random variables, use discrete probability distributions, calculate/interpret expected value and standard deviation, and combine/transform random variables.",10,KC.U4.14.random_variable_definition; KC.U4.15.discrete_probability_distribution; KC.U4.16.expected_value_calculation; KC.U4.17.expected_value_interpretation; KC.U4.18.standard_deviation_random_variable; KC.U4.19.probability_distribution_shape_center; KC.U4.20.linear_transform_random_variable; KC.U4.21.combining_independent_random_variables; KC.U4.22.joint_distribution_independence; KC.U4.33.expected_value_decision_making,57,48,1423,0.558,HW10;HW8;HW9;ME2;ME3;MF2,Merged because these KCs use probability distributions to reason about random variables.,11,"Probability, Random Variables, and Probability Distributions",78,Tier 2: high,3.8,10%–20%,0,0,0,high AP unit weighting; aligns with high-weight probability/simulation skill,
S002,MKC.U2.01.two_way_categorical_association,1,17,0.4587250351040158,0.1121079216655472,Two-way categorical association,Unit 2,Two-variable categorical data,"Use two-way tables, marginal/conditional relative frequencies, segmented bar charts, and independence language.",5,KC.U2.01.two_way_table_structure; KC.U2.02.marginal_relative_frequency; KC.U2.03.conditional_relative_frequency; KC.U2.04.categorical_association_independence; KC.U2.05.segmented_bar_comparison,25,25,622,0.5498,HW4;HW5;ME1;ME3;MF1;MF2,Merged because these are closely connected categorical-association skills.,33,Exploring Two-Variable Data,36,Tier 4: medium,1.65,5%–7%,2,6,2,specialized topic with limited downstream dependence,
S002,MKC.U1.06.normal_distribution_calculations,0,18,0.5700031409125764,0.7235343868934332,Normal distribution modeling and calculations,Unit 1,Normal distributions,"Assess normal-model appropriateness and use normal/empirical-rule reasoning for probabilities, percentiles, and reverse calculations.",4,KC.U1.20.normal_model_appropriateness; KC.U1.21.empirical_rule_sd; KC.U1.22.normal_tail_interval_probability; KC.U1.23.inverse_normal_percentile,29,21,720,0.5396,HW11;HW3;HW4;ME1;ME3;MF1;MF2,Merged because these KCs are all normal-model applications.,6,Exploring One-Variable Data,86,Tier 1: critical,3.46,15%–23%,2,25,4,foundation for 25 downstream MKCs; high AP unit weighting,
S002,MKC.U6.03.errors_alpha_power,1,19,0.4173911020020117,0.3401289266736797,"Type I/II error, alpha, beta, and power",Unit 6,Errors and power,"Identify Type I/II errors, significance level, power, beta, and tradeoffs among alpha, beta, sample size, and standard error.",5,KC.U6.18.type_i_error; KC.U6.19.type_ii_error; KC.U6.20.significance_level_alpha; KC.U6.21.power_beta_relationship; KC.U6.22.alpha_beta_tradeoff,35,21,836,0.4671,HW15;HW16;HW17;HW20;HW27;ME3;ME4;MF1;MF2,Merged because these KCs concern the operating characteristics of tests.,18,Inference for Categorical Data: Proportions,66,Tier 3: medium-high,2.45,12%–15%,2,2,6,high AP unit weighting,
S002,MKC.U10.03.effect_size_practical_importance,1,20,0.3650342988039692,0.2337088913497395,Effect size and practical importance,Unit 10,Resampling and extension topics,Compute and interpret Cohen's d or another standardized effect size and distinguish practical importance from statistical significance.,2,KC.U10.10.cohens_d_compute_effect_size; KC.U10.11.cohens_d_interpret_practical_importance,5,5,115,0.4826,HW26,Merged because these KCs focus on practical magnitude rather than statistical significance.,47,Local enrichment: bootstrap/effect size/power extensions,1,Tier 5: low / enrichment,0.33,Not official AP unit; 2% proxy used,0,0,0,low AP unit weighting; enrichment/off-CED proxy,Not an official current AP unit; keep for local enrichment/adaptive extension.
S002,MKC.U6.04.two_prop_confidence_intervals,0,21,0.5745849647061816,0.5924458423089535,Two-proportion confidence intervals,Unit 6,Inference for proportions,"Select, check conditions for, compute, interpret, and evaluate claims using two-proportion confidence intervals.",5,KC.U6.23.two_prop_ci_procedure_selection; KC.U6.24.two_prop_inference_conditions; KC.U6.25.two_prop_ci_standard_error; KC.U6.26.two_prop_ci_compute_interpret; KC.U6.27.two_prop_ci_plausibility_difference,16,13,375,0.5213,HW16;HW17;ME3;ME4,Merged because these KCs form a complete two-proportion CI procedure.,27,Inference for Categorical Data: Proportions,55,Tier 3: medium-high,1.93,12%–15%,1,1,2,high AP unit weighting,
S002,MKC.U2.04.regression_prediction_interpretation,0,22,0.5134831336066141,0.409678342919261,Regression prediction and coefficient interpretation,Unit 2,Least-squares regression,"Use least-squares regression for prediction and interpret slope, intercept, and extrapolation scope.",4,KC.U2.13.least_squares_prediction; KC.U2.14.slope_interpretation; KC.U2.15.intercept_interpretation; KC.U2.20.regression_extrapolation,19,9,466,0.5515,HW23;HW25;HW4;ME1;MF1;MF2,Merged because these KCs are about using and interpreting the fitted linear model.,42,Exploring Two-Variable Data,28,Tier 5: low / enrichment,0.9,5%–7%,2,5,3,specialized topic with limited downstream dependence,
S002,MKC.U1.03.quantitative_displays_description,0,23,0.4433967537442265,0.0585236074576399,Quantitative displays and distribution description,Unit 1,Quantitative displays,"Read, construct, describe, and compare quantitative displays using shape, center, spread, context, and unusual features.",5,KC.U1.09.quantitative_display_reading; KC.U1.10.histogram_shape_features; KC.U1.11.describe_distribution_socs; KC.U1.17.compare_distributions; KC.U1.26.graph_construction_axes,25,18,617,0.5673,HW11;HW2;HW3;ME1;MF1;MF2,"Merged because display reading, graph construction, and SOCS-style description are usually assessed together.",4,Exploring One-Variable Data,92,Tier 1: critical,3.15,15%–23%,4,33,4,foundation for 33 downstream MKCs; high AP unit weighting,
S002,MKC.U1.03.quantitative_displays_description,1,24,0.4428863777732003,0.0570597777187871,Quantitative displays and distribution description,Unit 1,Quantitative displays,"Read, construct, describe, and compare quantitative displays using shape, center, spread, context, and unusual features.",5,KC.U1.09.quantitative_display_reading; KC.U1.10.histogram_shape_features; KC.U1.11.describe_distribution_socs; KC.U1.17.compare_distributions; KC.U1.26.graph_construction_axes,25,18,617,0.5673,HW11;HW2;HW3;ME1;MF1;MF2,"Merged because display reading, graph construction, and SOCS-style description are usually assessed together.",4,Exploring One-Variable Data,92,Tier 1: critical,3.15,15%–23%,4,33,4,foundation for 33 downstream MKCs; high AP unit weighting,
S002,MKC.U3.02.bias_and_generalization,1,25,0.4808526314688938,0.3342615502152211,Bias and scope of generalization,Unit 3,Data collection,Identify sampling/response/nonresponse/wording bias and determine the valid population for generalization.,4,KC.U3.08.sampling_bias_undercoverage; KC.U3.09.nonresponse_bias; KC.U3.10.response_wording_bias; KC.U3.11.generalization_scope,33,21,815,0.5448,HW14;HW18;HW26;HW5;HW6;ME2;ME3;MF1;MF2,Merged because bias and generalization jointly determine whether sample results apply to a population.,20,Collecting Data,63,Tier 3: medium-high,2.89,12%–15%,2,4,2,high AP unit weighting,
S002,MKC.U7.01.t_intervals_mean_foundations,0,26,0.3778019470445493,0.0920621607540694,t-distribution and one-sample mean intervals,Unit 7,Inference for means,"Select and check conditions for mean inference, use t distributions/standard errors, compute and interpret one-sample t intervals, and understand interval width.",8,KC.U7.01.mean_inference_procedure_selection; KC.U7.02.t_distribution_degrees_freedom; KC.U7.03.standard_error_mean; KC.U7.04.one_sample_t_interval_conditions; KC.U7.05.one_sample_t_interval_compute; KC.U7.06.t_interval_interpretation; KC.U7.07.ci_width_sample_size_confidence; KC.U7.09.generalization_scope_quantitative_inference,31,20,725,0.4807,HW18;HW19;HW20;ME4;MF2,Merged because these KCs support one-sample confidence intervals for means.,19,Inference for Quantitative Data: Means,65,Tier 3: medium-high,2.86,10%–18%,1,3,2,high AP unit weighting,
S002,MKC.U4.01.probability_foundations_simulation,1,27,0.5456648081827902,0.4698593185135226,Probability foundations and simulation,Unit 4,Probability foundations,"Interpret probability in the long run, use sample spaces/outcomes, complements, unions, mutually exclusive events, and simulation output.",8,KC.U4.01.probability_long_run_interpretation; KC.U4.02.simulation_model_design; KC.U4.03.sample_space_outcomes; KC.U4.04.basic_probability_counting; KC.U4.05.complement_rule; KC.U4.06.union_intersection_addition_rule; KC.U4.07.mutually_exclusive_events; KC.U4.32.probability_from_simulation,61,43,1519,0.5918,HW10;HW20;HW7;HW8;HW9;ME2;ME3;MF2,Merged because these KCs are the basic probability representation layer.,1,"Probability, Random Variables, and Probability Distributions",100,Tier 1: critical,3.53,10%–20%,4,26,4,foundation for 26 downstream MKCs; high AP unit weighting; aligns with high-weight probability/simulation skill,
S002,MKC.U5.03.diff_proportions_sampling_distribution,0,28,0.2960017310773557,0.1926293391316475,Sampling distribution of a difference in sample proportions,Unit 5,Difference in proportions,"Find mean, standard error, normal conditions, and probabilities for differences in sample proportions.",4,KC.U5.13.difference_sample_proportions_mean; KC.U5.14.difference_sample_proportions_standard_error; KC.U5.15.difference_sample_proportions_normal_conditions; KC.U5.16.difference_sample_proportions_probability,20,19,472,0.5032,HW12;ME3;MF1;MF2,Merged because these KCs describe the sampling distribution of p-hat1 minus p-hat2.,28,Sampling Distributions,54,Tier 3: medium-high,2.1,7%–12%,1,2,3,aligns with high-weight probability/simulation skill,
S002,MKC.U1.01.data_context_variables,1,29,0.59778147177747,0.655758750628599,Data context and variable classification,Unit 1,Data foundations,"Recognize investigative context, observational units, variables, variable types, and scope of generalization.",5,KC.U1.01.statistical_context; KC.U1.02.observational_unit_variable; KC.U1.03.variable_type_cat_quant; KC.U1.04.variable_type_discrete_continuous; KC.U1.27.sample_population_scope,14,11,346,0.6257,HW1;HW2;HW26;HW3;ME1;MF1;MF2,Merged because these KCs support identifying what the data represent before selecting displays or summaries.,5,Exploring One-Variable Data,89,Tier 1: critical,2.42,15%–23%,4,41,4,foundation for 41 downstream MKCs; high AP unit weighting,
S002,MKC.U6.05.two_prop_hypothesis_tests,0,30,0.3917908220917978,0.1736133795628685,Two-proportion hypothesis tests,Unit 6,Inference for proportions,"Select, set up, perform, and conclude two-proportion z-tests, including pooled standard error and parameter/statistic language.",5,KC.U6.28.two_prop_test_procedure_selection; KC.U6.29.two_prop_hypotheses; KC.U6.30.pooled_proportion_test_se; KC.U6.31.two_prop_test_statistic_pvalue; KC.U6.32.two_prop_test_conclusion,23,20,561,0.4768,HW17;ME3;ME4;MF1;MF2,Merged because these KCs form a complete two-proportion hypothesis-test procedure.,26,Inference for Categorical Data: Proportions,56,Tier 3: medium-high,2.39,12%–15%,0,0,0,high AP unit weighting,
S002,MKC.U8.03.chi_square_two_way_calculation_conclusion,1,31,0.339189624365961,0.4330001328839683,"Two-way chi-square statistic, p-value, and conclusion",Unit 8,Chi-square inference,"Compute two-way chi-square test statistics, interpret p-values, state conclusions, and address generalization scope.",4,KC.U8.20.two_way_test_statistic; KC.U8.21.two_way_p_value_interpretation; KC.U8.22.two_way_decision_conclusion; KC.U8.23.generalization_scope_chi_square,19,13,449,0.4588,HW22;ME4;MF1;MF2,Merged because these KCs are the calculation and interpretation steps for two-way chi-square inference.,43,Inference for Categorical Data: Chi-Square,24,Tier 5: low / enrichment,0.91,2%–5%,0,0,0,low AP unit weighting,
S002,MKC.U5.01.normal_simulation_estimators,0,32,0.5481025066404779,0.6003505734620276,"Normal models, simulation, and estimators",Unit 5,Sampling-distribution foundations,"Use normal-model reasoning, simulation, point estimators, unbiasedness, and estimator variability.",8,KC.U5.01.normal_model_percentile_interval; KC.U5.02.normal_model_probability; KC.U5.03.normal_model_appropriateness; KC.U5.04.simulation_sampling_distribution; KC.U5.05.sample_size_effect_variability; KC.U5.06.point_estimator_statistic_parameter; KC.U5.07.unbiased_estimator; KC.U5.08.estimator_variability_efficiency,37,31,889,0.5714,HW11;HW12;HW13;HW26;HW27;ME3;MF1;MF2,Merged because these KCs introduce sampling-distribution and estimation thinking before specific statistics.,9,Sampling Distributions,79,Tier 2: high,2.94,7%–12%,4,21,4,foundation for 21 downstream MKCs; aligns with high-weight probability/simulation skill,
S002,MKC.U7.05.two_sample_t_tests,1,33,0.3427350292486417,0.3331546185266371,Two-sample t-tests,Unit 7,Inference for means,"Select, set hypotheses for, calculate, and conclude two-sample t-tests for differences in means using appropriate language.",5,KC.U7.22.two_sample_t_test_procedure_selection; KC.U7.23.two_sample_t_hypotheses; KC.U7.24.two_sample_t_test_statistic_pvalue; KC.U7.25.two_sample_t_test_conclusion; KC.U7.28.parameter_statistic_mean_inference_language,41,15,974,0.4651,HW18;HW19;HW20;HW26;ME4;MF1;MF2,Merged because these KCs form a complete two-sample t-test procedure.,14,Inference for Quantitative Data: Means,71,Tier 2: high,2.38,10%–18%,4,7,4,directly supports 4 MKCs; high AP unit weighting,
S002,MKC.U5.04.sample_mean_sampling_distribution,1,34,0.4496064279222064,0.4986087968095022,Sampling distribution of a sample mean,Unit 5,Sample means,"Find mean, standard error, shape/CLT behavior, notation, and probabilities for sample means.",6,KC.U5.17.sample_mean_mean; KC.U5.18.sample_mean_standard_error; KC.U5.19.clt_sample_mean_shape; KC.U5.20.sample_mean_probability; KC.U5.25.statistic_sampling_distribution_interpretation; KC.U5.26.compare_individual_vs_sample_statistic,26,15,622,0.5193,HW12;HW13;HW26;HW27;ME3;MF1;MF2,Merged because these KCs describe one sampling distribution: x-bar.,17,Sampling Distributions,66,Tier 3: medium-high,1.82,7%–12%,5,9,9,directly supports 5 MKCs; aligns with high-weight probability/simulation skill,
S002,MKC.U1.03.quantitative_displays_description,1,35,0.4682872435283832,0.1299130168912459,Quantitative displays and distribution description,Unit 1,Quantitative displays,"Read, construct, describe, and compare quantitative displays using shape, center, spread, context, and unusual features.",5,KC.U1.09.quantitative_display_reading; KC.U1.10.histogram_shape_features; KC.U1.11.describe_distribution_socs; KC.U1.17.compare_distributions; KC.U1.26.graph_construction_axes,25,18,617,0.5673,HW11;HW2;HW3;ME1;MF1;MF2,"Merged because display reading, graph construction, and SOCS-style description are usually assessed together.",4,Exploring One-Variable Data,92,Tier 1: critical,3.15,15%–23%,4,33,4,foundation for 33 downstream MKCs; high AP unit weighting,
S002,MKC.U5.04.sample_mean_sampling_distribution,1,36,0.5195726826365136,0.7088759358956904,Sampling distribution of a sample mean,Unit 5,Sample means,"Find mean, standard error, shape/CLT behavior, notation, and probabilities for sample means.",6,KC.U5.17.sample_mean_mean; KC.U5.18.sample_mean_standard_error; KC.U5.19.clt_sample_mean_shape; KC.U5.20.sample_mean_probability; KC.U5.25.statistic_sampling_distribution_interpretation; KC.U5.26.compare_individual_vs_sample_statistic,26,15,622,0.5193,HW12;HW13;HW26;HW27;ME3;MF1;MF2,Merged because these KCs describe one sampling distribution: x-bar.,17,Sampling Distributions,66,Tier 3: medium-high,1.82,7%–12%,5,9,9,directly supports 5 MKCs; aligns with high-weight probability/simulation skill,
S002,MKC.U4.03.random_variables_expected_value,0,37,0.4581010144676396,0.3769803599410792,"Random variables, probability distributions, and expected value",Unit 4,Random variables,"Define random variables, use discrete probability distributions, calculate/interpret expected value and standard deviation, and combine/transform random variables.",10,KC.U4.14.random_variable_definition; KC.U4.15.discrete_probability_distribution; KC.U4.16.expected_value_calculation; KC.U4.17.expected_value_interpretation; KC.U4.18.standard_deviation_random_variable; KC.U4.19.probability_distribution_shape_center; KC.U4.20.linear_transform_random_variable; KC.U4.21.combining_independent_random_variables; KC.U4.22.joint_distribution_independence; KC.U4.33.expected_value_decision_making,57,48,1423,0.558,HW10;HW8;HW9;ME2;ME3;MF2,Merged because these KCs use probability distributions to reason about random variables.,11,"Probability, Random Variables, and Probability Distributions",78,Tier 2: high,3.8,10%–20%,0,0,0,high AP unit weighting; aligns with high-weight probability/simulation skill,
S002,MKC.U5.01.normal_simulation_estimators,1,38,0.5016208566655869,0.4521733052847403,"Normal models, simulation, and estimators",Unit 5,Sampling-distribution foundations,"Use normal-model reasoning, simulation, point estimators, unbiasedness, and estimator variability.",8,KC.U5.01.normal_model_percentile_interval; KC.U5.02.normal_model_probability; KC.U5.03.normal_model_appropriateness; KC.U5.04.simulation_sampling_distribution; KC.U5.05.sample_size_effect_variability; KC.U5.06.point_estimator_statistic_parameter; KC.U5.07.unbiased_estimator; KC.U5.08.estimator_variability_efficiency,37,31,889,0.5714,HW11;HW12;HW13;HW26;HW27;ME3;MF1;MF2,Merged because these KCs introduce sampling-distribution and estimation thinking before specific statistics.,9,Sampling Distributions,79,Tier 2: high,2.94,7%–12%,4,21,4,foundation for 21 downstream MKCs; aligns with high-weight probability/simulation skill,
S002,MKC.U2.01.two_way_categorical_association,0,39,0.4925146227237678,0.2093995667665658,Two-way categorical association,Unit 2,Two-variable categorical data,"Use two-way tables, marginal/conditional relative frequencies, segmented bar charts, and independence language.",5,KC.U2.01.two_way_table_structure; KC.U2.02.marginal_relative_frequency; KC.U2.03.conditional_relative_frequency; KC.U2.04.categorical_association_independence; KC.U2.05.segmented_bar_comparison,25,25,622,0.5498,HW4;HW5;ME1;ME3;MF1;MF2,Merged because these are closely connected categorical-association skills.,33,Exploring Two-Variable Data,36,Tier 4: medium,1.65,5%–7%,2,6,2,specialized topic with limited downstream dependence,
S002,MKC.U4.04.binomial_model,1,40,0.4434287337868903,0.4134026605607083,Binomial model,Unit 4,Binomial distributions,"Check binomial conditions, use binomial formulas, compute exact/cumulative probabilities, and calculate binomial mean/standard deviation.",5,KC.U4.23.binomial_conditions; KC.U4.24.binomial_exact_probability; KC.U4.25.binomial_cumulative_probability; KC.U4.26.binomial_mean_sd; KC.U4.27.binomial_formula_interpretation,40,27,995,0.5382,HW10;HW11;HW8;HW9;ME2;ME3;MF1;MF2,Merged because these KCs are all components of binomial modeling.,13,"Probability, Random Variables, and Probability Distributions",74,Tier 2: high,2.66,10%–20%,2,2,2,high AP unit weighting; aligns with high-weight probability/simulation skill,
S002,MKC.U6.02.one_prop_hypothesis_tests,1,41,0.3938866711720322,0.3007411590665383,One-proportion hypothesis tests,Unit 6,Inference for proportions,"Select, set up, perform, and conclude one-proportion z-tests, including p-values and test/CI connections.",8,KC.U6.11.one_prop_test_procedure_selection; KC.U6.12.one_prop_hypotheses; KC.U6.13.one_prop_test_conditions; KC.U6.14.one_prop_test_statistic; KC.U6.15.p_value_calculate_interpret; KC.U6.16.hypothesis_test_decision_conclusion; KC.U6.17.ci_test_connection_one_prop; KC.U6.33.parameter_statistic_inference_language,58,40,1407,0.489,HW14;HW15;HW16;HW17;HW26;HW27;ME3;ME4;MF1;MF2,Merged because these KCs form a complete one-proportion hypothesis-test procedure.,3,Inference for Categorical Data: Proportions,96,Tier 1: critical,3.69,12%–15%,7,13,14,directly supports 7 MKCs; high AP unit weighting,
S002,MKC.U10.04.power_typeii_tradeoffs,0,42,0.3375924532240945,0.2393626482422333,"Power, Type II error, and alpha-beta tradeoffs",Unit 10,Power and testing extensions,"Define power, identify Type II errors, use beta/power relationships, calculate power from rejection regions, and explain tradeoffs.",7,KC.U10.12.power_definition; KC.U10.13.type_ii_error_context_extension; KC.U10.14.power_beta_relationship_extension; KC.U10.15.rejection_region_power_calculation; KC.U10.16.factors_affecting_power; KC.U10.17.power_specific_alternative; KC.U10.18.alpha_beta_power_tradeoff_context,24,21,576,0.4922,HW27;MF2,Merged because these KCs all concern test operating characteristics under alternatives.,44,Local enrichment: bootstrap/effect size/power extensions,18,Tier 5: low / enrichment,0.74,Not official AP unit; 2% proxy used,0,0,0,low AP unit weighting; enrichment/off-CED proxy,Not an official current AP unit; keep for local enrichment/adaptive extension.
S002,MKC.U3.05.blocking_matching_blinding_confounding,0,43,0.4399936241602692,0.1720711246192338,"Blocking, matched pairs, blinding, and confounding",Unit 3,Experimental design,"Recognize blocked/matched-pairs designs, placebo/blinding, confounding, and design flaws.",5,KC.U3.21.randomized_block_design; KC.U3.22.matched_pairs_design; KC.U3.23.placebo_blinding; KC.U3.24.confounding_variables; KC.U3.26.experimental_design_flaws,20,18,497,0.4909,HW6;ME2;ME3;MF1;MF2,Merged because these features refine experimental design and address sources of variability or bias.,25,Collecting Data,57,Tier 3: medium-high,2.63,12%–15%,1,1,3,high AP unit weighting,
S002,MKC.U4.03.random_variables_expected_value,1,44,0.4444716187984675,0.3193365873780852,"Random variables, probability distributions, and expected value",Unit 4,Random variables,"Define random variables, use discrete probability distributions, calculate/interpret expected value and standard deviation, and combine/transform random variables.",10,KC.U4.14.random_variable_definition; KC.U4.15.discrete_probability_distribution; KC.U4.16.expected_value_calculation; KC.U4.17.expected_value_interpretation; KC.U4.18.standard_deviation_random_variable; KC.U4.19.probability_distribution_shape_center; KC.U4.20.linear_transform_random_variable; KC.U4.21.combining_independent_random_variables; KC.U4.22.joint_distribution_independence; KC.U4.33.expected_value_decision_making,57,48,1423,0.558,HW10;HW8;HW9;ME2;ME3;MF2,Merged because these KCs use probability distributions to reason about random variables.,11,"Probability, Random Variables, and Probability Distributions",78,Tier 2: high,3.8,10%–20%,0,0,0,high AP unit weighting; aligns with high-weight probability/simulation skill,
S002,MKC.U6.05.two_prop_hypothesis_tests,1,45,0.3888264954434948,0.1622826846526242,Two-proportion hypothesis tests,Unit 6,Inference for proportions,"Select, set up, perform, and conclude two-proportion z-tests, including pooled standard error and parameter/statistic language.",5,KC.U6.28.two_prop_test_procedure_selection; KC.U6.29.two_prop_hypotheses; KC.U6.30.pooled_proportion_test_se; KC.U6.31.two_prop_test_statistic_pvalue; KC.U6.32.two_prop_test_conclusion,23,20,561,0.4768,HW17;ME3;ME4;MF1;MF2,Merged because these KCs form a complete two-proportion hypothesis-test procedure.,26,Inference for Categorical Data: Proportions,56,Tier 3: medium-high,2.39,12%–15%,0,0,0,high AP unit weighting,
